document;year;president;party;sentence;word_scores;compound;pos;neu;neg;but_count
1797-Adams;1797;Adams;Federalist;can authority be more amiable and respectable when it descends from accidents or institutions established in remote antiquity than when it springs fresh from the hearts and judgments of an honest and enlightened people?;{0, 0.3, 0, 0, 0, 0, 2.1637, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 2.2, 0};0,874;0,304;0,643;0,053;0
1797-Adams;1797;Adams;Federalist;for it is the people only that are represented.;{0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1797-Adams;1797;Adams;Federalist;it is their power and majesty that is reflected, and only for their good, in every legitimate government, under whatever form it may appear.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,440;0,112;0,888;0,000;0
1797-Adams;1797;Adams;Federalist;the existence of such a government as ours for any length of time is a full proof of a general dissemination of knowledge and virtue throughout the whole body of the people.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0};0,421;0,083;0,917;0,000;0
1797-Adams;1797;Adams;Federalist;and what object or consideration more pleasing than this can be presented to the human mind?;{0, 0, 0, 0, 0, 0, 2.693, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,571;0,198;0,802;0,000;0
1797-Adams;1797;Adams;Federalist;if national pride is ever justifiable or excusable it is when it springs, not from power or riches, grandeur or glory, but from conviction of national innocence, information, and benevolence.;{0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 1.2, 0, 1.25, 0, 0, 0, 0, 0, 2.4, 0, 0, 2.55};0,923;0,389;0,611;0,000;1
1797-Adams;1797;Adams;Federalist;in the midst of these pleasing ideas we should be unfaithful to ourselves if we should ever lose sight of the danger to our liberties if anything partial or extraneous should infect the purity of our free, fair, virtuous, and independent elections.;{0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, -2.4, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 1.3, 2.4, 0, 0, 0};0,862;0,276;0,616;0,107;0
1797-Adams;1797;Adams;Federalist;if an election is to be determined by a majority of a single vote, and that can be procured by a party through artifice or corruption, the government may be the choice of a party for its own ends, not of the nation for the national good.;{0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9};0,866;0,199;0,801;0,000;0
1797-Adams;1797;Adams;Federalist;if that solitary suffrage can be obtained by foreign nations by flattery or menaces, by fraud or violence, by terror, intrigue, or venality, the government may not be the choice of the american people, but of foreign nations.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, -1.4, 0, -1.55, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,714;0,028;0,803;0,169;1
1797-Adams;1797;Adams;Federalist;"it may be foreign nations who govern us, and not we, the people, who govern ourselves; and candid men will acknowledge that in such cases choice would have little advantage to boast of over lot or chance.";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.707, 0, 0, 0, 0, 0, 0, 1};0,403;0,096;0,904;0,000;0
1797-Adams;1797;Adams;Federalist;such is the amiable and interesting system of government (and such are some of the abuses to which it may be exposed) which the people of america have exhibited to the admiration and anxiety of the wise and virtuous of all nations for eight years under the administration of a citizen who, by a long course of great actions, regulated by prudence, justice, temperance, and fortitude, conducting a people inspired with the same virtues and animated with the same ardent patriotism and love of liberty to independence and peace, to increasing wealth and unexampled prosperity, has merited the gratitude of his fellow-citizens, commanded the highest praises of foreign nations, and secured immortal glory with posterity.;{0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, -0.7, 0, 0, 2.1, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 2.1, 0, 0, 3.2, 0, 2.4, 0, 0, 0, 2.5, 0, 0, 2.2, 0, 0, 0, 0, 1.4, 0, 2.3, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 1.7, 1, 2.5, 0, 0};0,995;0,378;0,581;0,041;0
1797-Adams;1797;Adams;Federalist;in that retirement which is his voluntary choice may he long live to enjoy the delicious recollection of his services, the gratitude of mankind, the happy fruits of them to himself and the world, which are daily increasing, and that splendid prospect of the future fortunes of this country which is opening from year to year.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 2.7, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,963;0,285;0,715;0,000;0
1797-Adams;1797;Adams;Federalist;his name may be still a rampart, and the knowledge that he lives a bulwark, against all open or secret enemies of his country's peace.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 2.5};0,077;0,118;0,774;0,108;0
1797-Adams;1797;Adams;Federalist;this example has been recommended to the imitation of his successors by both houses of congress and by the voice of the legislatures and the people throughout the nation.;{0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,440;0,126;0,874;0,000;0
1797-Adams;1797;Adams;Federalist;"on this subject it might become me better to be silent or to speak with diffidence; but as something may be expected, the occasion, i hope, will be admitted as an apology if i venture to say that if a preference, upon principle, of a free republican government, formed upon long and serious reflection, after a diligent and impartial inquiry after truth; if an attachment to the constitution of the united states, and a conscientious determination to support it until it shall be altered by the judgments and wishes of the people, expressed in the mode prescribed in it; if a respectful attention to the constitutions of the individual states and a constant caution and delicacy toward the state governments; if an equal and impartial regard to the rights, interest, honor, and happiness of all the states in the union, without preference or regard to a northern or southern, an eastern or western, position, their various political opinions on unessential points or their personal attachments; if a love of virtuous men of all parties and denominations; if a love of science and letters and a wish to patronize every rational effort to encourage schools, colleges, universities, academies, and every institution for propagating knowledge, virtue, and religion among all classes of the people, not only for their benign influence on the happiness of life in all its stages and classes, and of society in all its forms, but as the only means of preserving our constitution from its natural enemies, the spirit of sophistry, the spirit of party, the spirit of intrigue, the profligacy of corruption, and the pestilence of foreign influence, which is the angel of destruction to elective governments; if a love of equal laws, of justice, and humanity in the interior administration; if an inclination to improve agriculture, commerce, and manufacturers for necessity, convenience, and defense; if a spirit of equity and humanity toward the aboriginal nations of america, and a disposition to meliorate their condition by inclining them to be more friendly to us, and our citizens to be more friendly to them; if an inflexible determination to maintain peace and inviolable faith with all nations, and that system of neutrality and impartiality among the belligerent powers of europe which has been adopted by this government and so solemnly sanctioned by both houses of congress and applauded by the legislatures of the states and the public opinion, until it shall be otherwise ordained by congress; if a personal esteem for the french nation, formed in a residence of seven years chiefly among them, and a sincere desire to preserve the friendship which has been so much for the honor and interest of both nations; if, while the conscious honor and integrity of the people of america and the internal sentiment of their own power and energies must be preserved, an earnest endeavor to investigate every just cause and remove every colorable pretense of complaint; if an intention to pursue by amicable negotiation a reparation for the injuries that have been committed on the commerce of our fellow-citizens by whatever nation, and if success can not be obtained, to lay the facts before the legislature, that they may consider what further measures the honor and interest of the government and its constituents demand; if a resolution to do justice as far as may depend upon me, at all times and to all nations, and maintain peace, friendship, and benevolence with all the world; if an unshaken confidence in the honor, spirit, and resources of the american people, on which i have so often hazarded my all and never been deceived; if elevated ideas of the high destinies of this country and of my own duties toward it, founded on a knowledge of the moral principles and intellectual improvements of the people deeply engraven on my mind in early life, and not obscured but exalted by experience and age; and, with humble reverence, i feel it to be my duty to add, if a veneration for the religion of a people who profess and call themselves christians, and a fixed resolution to consider a decent respect for christianity among the best recommendations for the public service, can enable me in any degree to comply with your wishes, it shall be my strenuous endeavor that this sagacious injunction of the two houses shall not be without effect.";{0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0.6, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45, 0, 0, 0, 0, 0, 0, -0.45, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 1.8, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 2.55, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3.3, 0, 3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 4.8, 0, 3.6, 0, 0, 0, 2.55, 0, 0, 0, 0, 4.8, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 3.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, -3.3, 0, 1.05, 0, 0, 0, 1.05, 0, 2.55, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.05, 0, 0, 0, 0, 0, 4.8, 0, 0, 0, 0, 3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7395, 0, 0, 0, 0, 0, 0, 0, 0, 3.7395, 0, 0, 0, 0, 0, 2.55, 0, 0, 3.75, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6395, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 2.55, 0, 0, 0, 2.85, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 3, 0, 0, 0, 0, 0, 0, -0.75, 0, 0, 0, 0, 0, 3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75, 2.85, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 3.45, 0, 0, 3.3, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45, 1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15, 0, 0, 0, 0, 4.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};1,000;0,271;0,712;0,017;3
1797-Adams;1797;Adams;Federalist;with this great example before me, with the sense and spirit, the faith and honor, the duty and interest, of the same american people pledged to support the constitution of the united states, i entertain no doubt of its continuance in all its energy, and my mind is prepared without hesitation to lay myself under the most solemn obligations to support it to the utmost of my power.;{0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 1.8, 0, 2.2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 1.8, 0, 0, 1.3, 0, 1.11, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0.9, 0, 0.814, 0, 0, 0, 0, 0, 0, -0.593, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0};0,981;0,374;0,608;0,018;0
1797-Adams;1797;Adams;Federalist;and may that being who is supreme over all, the patron of order, the fountain of justice, and the protector in all ages of the world of virtuous liberty, continue his blessing upon this nation and its government and give it all possible success and duration consistent with the ends of his providence.;{0, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 2.4, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,967;0,306;0,694;0,000;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;friends and fellow citizens:  called upon to undertake the duties of the first executive office of our country, i avail myself of the presence of that portion of my fellow citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me, to declare a sincere consciousness that the task is above my talents, and that i approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire.;{2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.9, 0, 0, 1.7, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, -1, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 2.97835};0,948;0,217;0,714;0,070;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;a rising nation, spread over a wide and fruitful land, traversing all the seas with the rich productions of their industry, engaged in commerce with nations who feel power and forget right, advancing rapidly to destinies beyond the reach of mortal eye  -  when i contemplate these transcendent objects, and see the honor, the happiness, and the hopes of this beloved country committed to the issue, and the auspices of this day, i shrink from the contemplation, and humble myself before the magnitude of the undertaking.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 2.6, 0, 0, 1.8, 0, 0, 2.3, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,961;0,221;0,760;0,019;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;utterly, indeed, should i despair did not the presence of many whom i here see remind me that in the other high authorities provided by our constitution i shall find resources of wisdom, of virtue, and of zeal on which to rely under all difficulties.;{0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2};0,402;0,120;0,793;0,087;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;to you, then, gentlemen, who are charged with the sovereign functions of legislation, and to those associated with you, i look with encouragement for that guidance and support which may enable us to steer with safety the vessel in which we are all embarked amidst the conflicting elements of a troubled world.;{0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, -2, 0};0,202;0,134;0,744;0,121;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;"during the contest of opinion through which we have passed the animation of discussions and of exertions has sometimes worn an aspect which might impose on strangers unused to think freely and to speak and to write what they think; but this being now decided by the voice of the nation, announced according to the rules of the constitution, all will, of course, arrange themselves under the will of the law, and unite in common efforts for the common good.";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85};0,557;0,068;0,894;0,038;1
1801-Jefferson;1801;Jefferson;Democratic-Republican;"all, too, will bear in mind this sacred principle, that though the will of the majority is in all cases to prevail, that will to be rightful must be reasonable; that the minority possess their equal rights, which equal law must protect, and to violate would be oppression.";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, -2.2, 0, 0, 0};-0,153;0,050;0,888;0,062;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;let us, then, fellow citizens, unite with one heart and one mind.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1801-Jefferson;1801;Jefferson;Democratic-Republican;let us restore to social intercourse that harmony and affection without which liberty and even life itself are but dreary things.;{0, 0, 0.6, 0, 0, 0, 0, 0.85, 0, 1.2, 0, 0, -0.888, 0, 0, 0, 0, 0, 0, -2.1, 0};-0,087;0,212;0,601;0,187;1
1801-Jefferson;1801;Jefferson;Democratic-Republican;and let us reflect that, having banished from our land that religious intolerance under which mankind so long bled and suffered, we have yet gained little if we countenance a political intolerance as despotic, as wicked, and capable of as bitter and bloody persecutions.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 1.6, 0, 0, -1.8, 0, -1.9, 0};-0,796;0,094;0,685;0,222;0
